사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019010100100009,2019년 1월 1일 00시,화요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,30세,경상
2019010100100056,2019년 1월 1일 03시,화요일,충청남도 천안시 서북구 와촌동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,승용,남,29세,중상
2019010100100079,2019년 1월 1일 05시,화요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,57세,상해없음
2019010100100212,2019년 1월 1일 15시,화요일,충청남도 천안시 서북구 불당동,경상사고,0,0,4,0,차대차 - 측면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,여,30세,상해없음,승용,남,55세,경상
2019010100100256,2019년 1월 1일 18시,화요일,충청남도 천안시 서북구 입장면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로안,승용,남,50세,상해없음,승합,남,38세,경상
2019010100100339,2019년 1월 1일 22시,화요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,63세,경상
2019010100100348,2019년 1월 1일 23시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,남,29세,경상
2019010100100349,2019년 1월 1일 23시,화요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,35세,경상
2019010200100021,2019년 1월 2일 00시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,20세,상해없음,승용,남,50세,경상
2019010200100067,2019년 1월 2일 06시,수요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,보행자,남,59세,중상
2019010200100194,2019년 1월 2일 12시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,승합,남,60세,경상
2019010200100280,2019년 1월 2일 15시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,49세,상해없음,자전거,남,62세,경상
2019010200100386,2019년 1월 2일 18시,수요일,충청남도 천안시 서북구 차암동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,55세,상해없음,승용,남,25세,경상
2019010300100112,2019년 1월 3일 08시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,36세,상해없음,승용,여,52세,경상
2019010300100210,2019년 1월 3일 12시,목요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,사륜오토바이(ATV),남,50세,중상
2019010300100211,2019년 1월 3일 12시,목요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,보행자,여,17세,중상
2019010300100213,2019년 1월 3일 12시,목요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,71세,경상
2019010300100238,2019년 1월 3일 13시,목요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,62세,경상
2019010300100269,2019년 1월 3일 14시,목요일,충청남도 천안시 동남구 원성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,51세,상해없음,화물,남,30세,경상
2019010300100394,2019년 1월 3일 18시,목요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,2,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,31세,경상
2019010300100460,2019년 1월 3일 20시,목요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,48세,상해없음,승용,남,49세,경상
2019010300100463,2019년 1월 3일 20시,목요일,충청남도 천안시 동남구 구성동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,68세,상해없음,승용,남,35세,경상
2019010400100045,2019년 1월 4일 04시,금요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,24세,상해없음,보행자,여,63세,중상
2019010400100069,2019년 1월 4일 06시,금요일,충청남도 천안시 서북구 백석동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,여,28세,경상
2019010400100082,2019년 1월 4일 07시,금요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 터널,승용,남,29세,상해없음,승용,남,46세,경상
2019010400100187,2019년 1월 4일 11시,금요일,충청남도 천안시 동남구 사직동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,부상신고,승용,여,63세,상해없음
2019010400100330,2019년 1월 4일 17시,금요일,충청남도 천안시 동남구 다가동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,승용,남,61세,경상
2019010400100379,2019년 1월 4일 18시,금요일,충청남도 천안시 동남구 성남면,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,60세,중상
2019010400100429,2019년 1월 4일 19시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,화물,여,31세,경상
2019010400100431,2019년 1월 4일 19시,금요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,60세,경상
2019010400100502,2019년 1월 4일 21시,금요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,41세,상해없음,승용,남,25세,경상
2019010400100524,2019년 1월 4일 22시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,20세,경상,승용,남,28세,상해없음
2019010400100551,2019년 1월 4일 23시,금요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,57세,경상,승용,남,59세,경상
2019010500100022,2019년 1월 5일 00시,토요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,보행자,남,31세,경상
2019010500100063,2019년 1월 5일 02시,토요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,44세,상해없음,이륜,남,17세,경상
2019010500100110,2019년 1월 5일 06시,토요일,충청남도 천안시 서북구 두정동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,14세,중상,승용,남,68세,상해없음
2019010500100155,2019년 1월 5일 09시,토요일,충청남도 천안시 동남구 청수동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,화물,남,49세,경상
2019010500100170,2019년 1월 5일 10시,토요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,64세,상해없음,승용,여,42세,경상
2019010500100276,2019년 1월 5일 14시,토요일,충청남도 천안시 동남구 영성동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,41세,상해없음,보행자,남,84세,경상
2019010500100305,2019년 1월 5일 15시,토요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대차 - 정면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,여,37세,경상
2019010500100360,2019년 1월 5일 17시,토요일,충청남도 천안시 동남구 신방동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,49세,상해없음,원동기,남,47세,중상
2019010600100107,2019년 1월 6일 09시,일요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,남,55세,경상
2019010600100199,2019년 1월 6일 14시,일요일,충청남도 천안시 서북구 직산읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,22세,상해없음,이륜,남,51세,경상
2019010700100043,2019년 1월 7일 04시,월요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,60세,상해없음,보행자,여,48세,경상
2019010700100089,2019년 1월 7일 07시,월요일,충청남도 천안시 서북구 와촌동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,66세,상해없음,보행자,남,73세,중상
2019010700100091,2019년 1월 7일 07시,월요일,충청남도 천안시 동남구 구룡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,22세,상해없음,보행자,여,51세,경상
2019010700100120,2019년 1월 7일 08시,월요일,충청남도 천안시 동남구 구룡동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,40세,상해없음,보행자,여,23세,경상
2019010700100255,2019년 1월 7일 13시,월요일,충청남도 천안시 동남구 대흥동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,보행자,남,69세,경상
2019010700100283,2019년 1월 7일 14시,월요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,이륜,여,44세,경상,승용,여,51세,상해없음
2019010700100372,2019년 1월 7일 17시,월요일,충청남도 천안시 서북구 입장면,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,16세,경상,화물,남,50세,상해없음
2019010700100485,2019년 1월 7일 20시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,원동기,남,38세,경상
2019010700100486,2019년 1월 7일 20시,월요일,충청남도 천안시 동남구 신부동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,23세,상해없음,승용,여,55세,중상
2019010800100040,2019년 1월 8일 01시,화요일,충청남도 천안시 동남구 신방동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,38세,상해없음,승용,남,43세,경상
2019010800100372,2019년 1월 8일 17시,화요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,43세,경상
2019010800100506,2019년 1월 8일 21시,화요일,충청남도 천안시 서북구 불당동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,43세,상해없음,승용,남,34세,경상
2019010800100533,2019년 1월 8일 22시,화요일,충청남도 천안시 서북구 두정동,경상사고,0,0,4,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,45세,경상
2019010900100182,2019년 1월 9일 11시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,여,51세,경상
2019010900100302,2019년 1월 9일 15시,수요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,보행자,여,33세,경상
2019010900100371,2019년 1월 9일 17시,수요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,보행자,여,45세,경상
2019010900100372,2019년 1월 9일 17시,수요일,충청남도 천안시 서북구 백석동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,여,63세,경상
2019010900100373,2019년 1월 9일 17시,수요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,58세,상해없음,승용,여,32세,경상
2019010900100507,2019년 1월 9일 21시,수요일,충청남도 천안시 동남구 구성동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,29세,경상
2019011000100024,2019년 1월 10일 00시,목요일,충청남도 천안시 서북구 쌍용동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,43세,상해없음,이륜,남,47세,중상
2019011000100025,2019년 1월 10일 00시,목요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,54세,경상,보행자,남,23세,상해없음
2019011000100045,2019년 1월 10일 03시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,59세,상해없음,원동기,남,28세,경상
2019011000100048,2019년 1월 10일 04시,목요일,충청남도 천안시 동남구 원성동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,남,59세,중상
2019011000100056,2019년 1월 10일 05시,목요일,충청남도 천안시 동남구 신부동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,중상,화물,남,36세,경상
2019011000100069,2019년 1월 10일 06시,목요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,1,차량단독 - 전도전복 - 전복,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,42세,부상신고,,,,
2019011000100176,2019년 1월 10일 11시,목요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,승용,남,68세,경상
2019011000100179,2019년 1월 10일 11시,목요일,충청남도 천안시 동남구 풍세면,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,여,37세,경상
2019011000100313,2019년 1월 10일 16시,목요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,34세,상해없음,승용,남,58세,경상
2019011000100390,2019년 1월 10일 18시,목요일,충청남도 천안시 동남구 원성동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,자전거,여,64세,중상
2019011000100446,2019년 1월 10일 19시,목요일,충청남도 천안시 서북구 신당동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,38세,경상
2019011000100515,2019년 1월 10일 22시,목요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,39세,상해없음,승용,남,19세,경상
2019011000100539,2019년 1월 10일 23시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,승용,남,30세,경상
2019011100100129,2019년 1월 11일 07시,금요일,충청남도 천안시 동남구 신방동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,48세,상해없음,승용,남,72세,경상
2019011100100453,2019년 1월 11일 18시,금요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,46세,경상
2019011100100488,2019년 1월 11일 19시,금요일,충청남도 천안시 서북구 성환읍,경상사고,0,0,2,0,차대차 - 기타,차로위반,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,여,49세,경상
2019011100100526,2019년 1월 11일 20시,금요일,충청남도 천안시 동남구 청수동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,40세,상해없음,보행자,남,58세,중상
2019011100100598,2019년 1월 11일 23시,금요일,충청남도 천안시 서북구 성정동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승합,남,51세,경상
2019011100100599,2019년 1월 11일 23시,금요일,충청남도 천안시 서북구 쌍용동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,50세,상해없음,보행자,남,42세,사망
2019011100100600,2019년 1월 11일 23시,금요일,충청남도 천안시 동남구 청당동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,25세,상해없음,승용,남,34세,경상
2019011200100256,2019년 1월 12일 12시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,57세,상해없음,화물,남,65세,경상
2019011200100304,2019년 1월 12일 14시,토요일,충청남도 천안시 서북구 성정동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,여,22세,기타불명
2019011200100322,2019년 1월 12일 15시,토요일,충청남도 천안시 동남구 수신면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,27세,상해없음,승용,남,30세,경상
2019011200100410,2019년 1월 12일 18시,토요일,충청남도 천안시 서북구 불당동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,원동기,남,28세,경상
2019011200100506,2019년 1월 12일 21시,토요일,충청남도 천안시 서북구 성성동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,46세,상해없음,승합,남,51세,상해없음
2019011200100507,2019년 1월 12일 21시,토요일,충청남도 천안시 동남구 봉명동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,이륜,남,18세,경상
2019011200100554,2019년 1월 12일 23시,토요일,충청남도 천안시 서북구 불당동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,원동기,남,33세,중상
2019011300100236,2019년 1월 13일 15시,일요일,충청남도 천안시 동남구 신부동,경상사고,0,0,6,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,33세,상해없음,승용,남,50세,경상
2019011400100029,2019년 1월 14일 00시,월요일,충청남도 천안시 서북구 두정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,36세,상해없음,승용,남,19세,경상
2019011400100118,2019년 1월 14일 07시,월요일,충청남도 천안시 서북구 차암동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,여,24세,경상
2019011400100146,2019년 1월 14일 08시,월요일,충청남도 천안시 동남구 성황동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,26세,상해없음,승용,여,36세,경상
2019011400100307,2019년 1월 14일 13시,월요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,단일로 - 기타,화물,남,50세,상해없음,이륜,남,65세,경상
2019011500100052,2019년 1월 15일 05시,화요일,충청남도 천안시 서북구 불당동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,중상,승용,여,19세,경상
2019011500100086,2019년 1월 15일 07시,화요일,충청남도 천안시 서북구 직산읍,부상신고사고,0,0,0,1,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,여,40세,부상신고
2019011500100314,2019년 1월 15일 16시,화요일,충청남도 천안시 동남구 신방동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승합,남,53세,상해없음
2019011500100384,2019년 1월 15일 18시,화요일,충청남도 천안시 서북구 성거읍,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,보행자,남,58세,중상
2019011500100385,2019년 1월 15일 18시,화요일,충청남도 천안시 서북구 두정동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,20세,부상신고,승용,남,25세,상해없음
2019011500100489,2019년 1월 15일 21시,화요일,충청남도 천안시 서북구 백석동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,41세,중상
2019011500100524,2019년 1월 15일 23시,화요일,충청남도 천안시 서북구 성거읍,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,44세,상해없음,,,,
2019011600100025,2019년 1월 16일 00시,수요일,충청남도 천안시 서북구 두정동,중상사고,0,1,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,48세,중상
2019011600100112,2019년 1월 16일 08시,수요일,충청남도 천안시 서북구 성환읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,30세,상해없음,보행자,남,52세,중상
2019011600100249,2019년 1월 16일 13시,수요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,67세,상해없음,보행자,남,28세,경상
2019011600100417,2019년 1월 16일 18시,수요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,원동기,남,27세,경상
2019011600100556,2019년 1월 16일 22시,수요일,충청남도 천안시 서북구 쌍용동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,19세,상해없음,승용,남,42세,경상
2019011600100589,2019년 1월 16일 23시,수요일,충청남도 천안시 서북구 성거읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,45세,경상
2019011700100053,2019년 1월 17일 04시,목요일,충청남도 천안시 서북구 성정동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,화물,남,28세,경상
2019011700100122,2019년 1월 17일 08시,목요일,충청남도 천안시 동남구 청당동,중상사고,0,1,2,0,차대차 - 측면충돌,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,46세,상해없음,승용,남,21세,중상
2019011700100148,2019년 1월 17일 09시,목요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,20세,경상
2019011700100173,2019년 1월 17일 10시,목요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,33세,상해없음,승용,남,68세,상해없음
2019011700100288,2019년 1월 17일 14시,목요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,84세,부상신고,승합,여,47세,상해없음
2019011700100566,2019년 1월 17일 22시,목요일,충청남도 천안시 서북구 두정동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,남,25세,부상신고
2019011800100126,2019년 1월 18일 08시,금요일,충청남도 천안시 동남구 봉명동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,41세,상해없음,보행자,여,68세,중상
